Date,Price,Open,High,Low,Vol.,Change %,Year
2020-07-17,3224.7,"3,224.20","3,233.50","3,205.70",,0.28,2020
2020-07-16,3215.6,"3,208.40","3,220.40","3,198.60",,-0.34,2020
2020-07-15,3226.6,"3,226.00","3,238.30","3,200.80",,0.91,2020
2020-07-14,3197.5,"3,141.10","3,200.90","3,127.70",,1.34,2020
2020-07-13,3155.2,"3,205.10","3,235.30","3,149.40",,-0.94,2020
2020-07-10,3185.0,"3,152.50","3,186.80","3,136.20",,1.04,2020
2020-07-09,3152.1,"3,176.20","3,179.80","3,115.70",,-0.56,2020
2020-07-08,3169.9,"3,153.10","3,171.80","3,136.50",,0.78,2020
2020-07-07,3145.3,"3,166.40","3,184.20","3,142.90",,-1.08,2020
2020-07-06,3179.7,"3,155.30","3,182.60","3,155.30",,1.59,2020
2020-07-02,3130.0,"3,143.60","3,165.80","3,124.50",,0.45,2020
2020-07-01,3115.9,"3,105.90","3,128.40","3,101.20",,0.5,2020
2020-06-30,3100.3,"3,050.20","3,111.50","3,047.80",,1.54,2020
2020-06-29,3053.2,"3,018.60","3,053.90","2,999.70",,1.47,2020
2020-06-26,3009.1,"3,073.20","3,073.70","3,004.60",,-2.42,2020
2020-06-25,3083.8,"3,046.60","3,086.20","3,024.00",,1.1,2020
2020-06-24,3050.3,"3,114.40","3,115.00","3,032.10",,-2.59,2020
2020-06-23,3131.3,"3,138.70","3,154.90","3,127.10",,0.43,2020
2020-06-22,3117.9,"3,094.40","3,120.90","3,079.40",,0.65,2020
2020-06-19,3097.7,"3,140.30","3,155.50","3,083.10",,-0.56,2020
2020-06-18,3115.3,"3,101.60","3,120.00","3,093.50",,0.06,2020
2020-06-17,3113.5,"3,136.10","3,141.20","3,108.00",,-0.36,2020
2020-06-16,3124.7,"3,131.00","3,153.40","3,076.10",,1.89,2020
2020-06-15,3066.6,"2,993.80","3,079.80","2,965.70",,0.83,2020
2020-06-12,3041.3,"3,071.00","3,088.40","2,984.50",,1.31,2020
2020-06-11,3002.1,"3,123.50","3,123.50","2,999.50",,-5.89,2020
2020-06-10,3190.1,"3,213.40","3,223.30","3,181.50",,-0.53,2020
2020-06-09,3207.2,"3,213.30","3,222.70","3,193.10",,-0.78,2020
2020-06-08,3232.4,"3,199.90","3,233.10","3,196.00",,1.21,2020
2020-06-05,3193.9,"3,163.80","3,211.70","3,163.80",,2.62,2020
2020-06-04,3112.3,"3,111.60","3,128.90","3,090.40",,-0.34,2020
2020-06-03,3122.9,"3,098.90","3,130.90","3,098.90",,1.37,2020
2020-06-02,3080.8,"3,064.80","3,081.10","3,051.60",,0.82,2020
2020-06-01,3055.7,"3,038.80","3,062.20","3,031.50",,0.37,2020
2020-05-29,3044.3,"3,025.20","3,049.20","2,998.60",,0.48,2020
2020-05-28,3029.7,"3,046.60","3,068.70","3,023.40",,-0.21,2020
2020-05-27,3036.1,"3,015.70","3,036.20","2,969.80",,1.48,2020
2020-05-26,2991.8,"3,004.10","3,021.70","2,988.20",,1.23,2020
2020-05-22,2955.4,"2,948.10","2,956.80","2,933.60",,0.23,2020
2020-05-21,2948.5,"2,969.90","2,978.50","2,938.60",,-0.78,2020
2020-05-20,2971.6,"2,953.60","2,980.30","2,953.60",,1.67,2020
2020-05-19,2922.9,"2,948.60","2,964.20","2,922.30",,-1.05,2020
2020-05-18,2953.9,"2,913.90","2,968.10","2,913.90",,3.15,2020
2020-05-15,2863.7,"2,829.90","2,865.00","2,816.80",,0.39,2020
2020-05-14,2852.5,"2,794.50","2,852.80","2,766.60",,1.15,2020
2020-05-13,2820.0,"2,865.90","2,874.10","2,793.20",,-1.75,2020
2020-05-12,2870.1,"2,939.50","2,945.80","2,869.60",,-2.05,2020
2020-05-11,2930.3,"2,915.50","2,944.20","2,903.40",,0.02,2020
2020-05-08,2929.8,"2,908.80","2,932.20","2,902.90",,1.69,2020
2020-05-07,2881.2,"2,878.30","2,901.90","2,876.50",,1.15,2020
2020-05-06,2848.4,"2,883.10","2,891.10","2,847.70",,-0.7,2020
2020-05-05,2868.4,"2,868.90","2,898.20","2,863.60",,0.9,2020
2020-05-04,2842.7,"2,815.00","2,844.20","2,797.80",,0.42,2020
2020-05-01,2830.7,"2,869.10","2,869.10","2,821.60",,-2.81,2020
